key,count,cp_Description,cp_setSize,cp_enrichmentScore,cp_NES,cp_pvalue,cp_p.adjust,cp_qvalue,cp_rank,cp_leading_edge,cp_core_enrichment,gp_query,gp_significant,gp_p_value,gp_term_size,gp_query_size,gp_intersection_size,gp_precision,gp_recall,gp_source,gp_term_name,gp_effective_domain_size,gp_source_order,gp_parents,go_Term,go_Annotated,go_Significant,go_Expected,go_Rank in elimFisher,go_classicFisher,go_elimFisher
GO:0008285,1,negative regulation of cell population proliferation,278.0,-0.390425862425854,-1.49710920089795,0.0001282296596729,0.0059869985930066,0.0050888479579833,1296.0,"tags=28%, list=18%, signal=24%",7709/11236/11180/3489/1021/9921/10253/6774/80781/472/6801/5592/79577/5610/79893/6091/3133/80173/8575/55294/7536/10385/4194/8864/7157/604/5311/1843/85477/80762/79647/7046/149041/7474/6659/23371/567/3430/9678/1012/8406/5371/9863/5728/6591/9788/8654/84445/51621/5573/1031/9686/3659/10290/3720/3339/3437/23240/9314/780/868/22933/8519/4086/51147/27242/6772/694/687/23213/94241/7832/3488/27250/2170/6347/4208/5176/64115,,,,,,,,,,,,,,,,,,,,
GO:0008286,1,insulin receptor signaling pathway,78.0,-0.4568959343936,-1.59033852129312,0.0020769373880518,0.0347181879434846,0.0295098749526107,1846.0,"tags=46%, list=25%, signal=35%",324/5771/9847/3480/1509/6599/6198/114882/7249/1979/207/1291/5156/55023/5159/4233/5295/2241/23189/2932/55022/6654/9640/23371/64397/8473/5164/6655/26060/5290/8503/780/3481/4593/5919/2308,,,,,,,,,,,,,,,,,,,,
GO:0008608,1,attachment of spindle microtubules to kinetochore,43.0,0.411083942066751,1.81544282743911,0.0017537420899829,0.0318022337924592,0.027031363041091,916.0,"tags=44%, list=13%, signal=39%",9735/29127/10615/11243/891/55055/221150/332/55143/220134/9184/4751/147841/8678/9212/57082/57405/83540/11004,,,,,,,,,,,,,,,,,,,,
GO:0008643,1,carbohydrate transport,39.0,-0.535031222103468,-1.6828236592142,0.001147860678733,0.0252032977135862,0.0214223785277055,1869.0,"tags=46%, list=26%, signal=34%",4205/9847/6443/6198/4780/114882/207/7525/1389/6814/5295/5584/55022/26060/6272/25999/6526/3479,,,,,,,,,,,,,,,,,,,,
GO:0008645,1,hexose transmembrane transport,38.0,-0.553232320790918,-1.72371035806171,0.0015304157967064,0.0296037189776911,0.0251626624807138,1869.0,"tags=47%, list=26%, signal=35%",4205/9847/6443/6198/4780/114882/207/7525/1389/6814/5295/5584/55022/26060/6272/25999/6526/3479,,,,,,,,,,,,,,,,,,,,
GO:0009056,1,,,,,,,,,,,query_1,True,7.508425438642499e-58,2639.0,4284.0,873.0,0.203781512605042,0.330807123910572,GO:BP,catabolic process,21026.0,3218.0,GO:0008152,,,,,,,
GO:0009057,1,,,,,,,,,,,query_1,True,3.6425610689311702e-53,1417.0,4284.0,537.0,0.125350140056022,0.378969654199012,GO:BP,macromolecule catabolic process,21026.0,3219.0,"GO:0009056,GO:0043170",,,,,,,
GO:0009148,1,pyrimidine nucleoside triphosphate biosynthetic process,10.0,0.685039355391132,2.00179411992043,0.0028877310895702,0.0437685212157999,0.0372025057886505,889.0,"tags=60%, list=12%, signal=53%",1503/29922/4830/7298/1841/790,,,,,,,,,,,,,,,,,,,,
GO:0009161,1,ribonucleoside monophosphate metabolic process,32.0,0.475105499156637,1.93985736484468,0.000822557567194,0.0213949603892896,0.0181853559503667,1030.0,"tags=41%, list=14%, signal=35%",260425/4860/1806/471/5634/5471/4907/1633/10606/132/790/204/158,,,,,,,,,,,,,,,,,,,,
GO:0009250,1,glucan biosynthetic process,22.0,-0.610140797627804,-1.70397324653301,0.0035198725429969,0.0484668551513676,0.0411960104943081,828.0,"tags=32%, list=11%, signal=28%",2932/8864/9852/5507/178/3481/3479,,,,,,,,,,,,,,,,,,,,
GO:0009435,1,NAD biosynthetic process,10.0,-0.782248283615814,-1.79896876304419,0.0005562062072186,0.0159945949041017,0.0135951362526765,572.0,"tags=40%, list=8%, signal=37%",4837/54981/23475/83666,,,,,,,,,,,,,,,,,,,,
GO:0009615,1,response to virus,219.0,-0.411886219090306,-1.56748472455317,9.10821302640389e-05,0.0048379164719608,0.0041121475104385,1440.0,"tags=32%, list=20%, signal=26%",3716/24138/54476/10521/10581/3588/10577/10010/4940/1021/103/25939/7178/5610/8467/55284/4790/85364/29915/8575/834/5495/85363/8729/7706/665/6737/91351/83862/5371/57169/10379/10410/256987/10346/81603/10561/2633/4600/58487/10475/3659/3437/10060/10417/3428/151636/53840/1191/2537/9636/8519/5359/4599/6772/11274/4939/4938/83666/55601/64135/3433/3434/6773/51191/10964/9201/2634/91543,,,,,,,,,,,,,,,,,,,,
GO:0009617,1,response to bacterium,183.0,-0.411131660410895,-1.54978706360976,0.0003323701915281,0.0112507309832267,0.0095629318264229,1172.0,"tags=27%, list=16%, signal=23%",23097/2353/51510/4792/51571/79577/6767/8976/3133/4790/2879/6170/2241/834/840/51135/6415/85363/3106/2896/10318/3105/7474/254827/567/57169/55008/10561/2633/6197/5737/10417/19/9636/274/11145/11274/4939/4938/5587/27250/6347/6332/4208/445/2634/5919/1734/54757/11096,,,,,,,,,,,,,,,,,,,,
GO:0009887,1,animal organ morphogenesis,347.0,-0.358701447638843,-1.39051406839154,0.0008288763256151,0.0213949603892896,0.0181853559503667,2140.0,"tags=42%, list=30%, signal=31%",23521/57534/8412/57493/583/84159/860/3845/639/5663/6662/56034/60485/25836/57560/128637/6670/585/4089/2202/5090/4087/324/9968/1289/10087/7090/115908/8452/6599/7528/10468/7846/2033/10370/4088/4666/7289/4313/7286/144165/10000/51098/10152/10116/1291/8945/55870/5156/4882/54880/55742/5087/10253/6774/80781/10818/3398/79810/27031/5324/90/1301/3983/6091/3638/4790/57599/27245/115701/55252/8575/657/55294/4209/55112/5361/2252/4194/7157/54583/5584/63915/8321/9653/1295/6654/51715/5311/2697/7048/7763/2013/10512/4665/4646/25937/125488/7046/10194/7474/6659/59338/4664/55553/55764/5371/23768/5728/6591/3988/23424/2138/10765/84445/1605/6604/2309/57728/10060/4192/23129/2593/780/51804/4124/3082/6772/10018/6913/1281/23213/6495/3481/3488/27250/6347/4208/1634/59277/54757/7135/70/7139/6261/11096/9249,,,,,,,,,,,,,,,,,,,,
GO:0009893,1,,,,,,,,,,,query_1,True,1.7556505061513403e-52,3597.0,4284.0,1091.0,0.254668534080299,0.303308312482624,GO:BP,positive regulation of metabolic process,21026.0,3738.0,"GO:0008152,GO:0019222,GO:0048522",,,,,,,
GO:0009894,1,,,,,,,,,,,query_1,True,6.941172645246339e-42,1040.0,4284.0,403.0,0.0940709617180205,0.3875,GO:BP,regulation of catabolic process,21026.0,3739.0,"GO:0009056,GO:0019222",,,,,,,
GO:0009896,1,,,,,,,,,,,,,,,,,,,,,,,,positive regulation of catabolic process,291.0,222.0,198.34,28.0,0.00116,0.00438
GO:0009994,1,oocyte differentiation,27.0,-0.588601373385754,-1.7074458622156,0.0034315819842364,0.0480658138619597,0.0408551321535224,1346.0,"tags=41%, list=19%, signal=33%",3020/64848/79670/4882/472/994/23424/8654/2309/22933/3479,,,,,,,,,,,,,,,,,,,,
GO:0010389,1,regulation of G2/M transition of mitotic cell cycle,74.0,0.326152615802654,1.61827267538739,0.0014633465259504,0.0288549203320905,0.0245261962448514,722.0,"tags=26%, list=10%, signal=23%",4998/65123/4683/641/6240/63967/51514/9525/990/672/891/5347/64859/29980/5932/351/55031/10111/25942,,,,,,,,,,,,,,,,,,,,
GO:0010604,1,,,,,,,,,,,query_1,True,8.29356425979563e-50,3288.0,4284.0,1007.0,0.235060690943044,0.306265206812652,GO:BP,positive regulation of macromolecule metabolic process,21026.0,4234.0,"GO:0009893,GO:0043170,GO:0060255",,,,,,,
GO:0010611,1,regulation of cardiac muscle hypertrophy,32.0,-0.605852710245638,-1.82566191311081,0.0003887049785517,0.0126313569830187,0.0107364406707355,531.0,"tags=28%, list=7%, signal=26%",817/8654/3720/9472/5997/29995/90523/2308/3479,,,,,,,,,,,,,,,,,,,,
GO:0010827,1,regulation of D-glucose transmembrane transport,30.0,-0.594836994829445,-1.764102013301,0.000848305815907,0.0216718127309088,0.0184206757773927,1869.0,"tags=50%, list=26%, signal=37%",4205/9847/6198/4780/114882/207/7525/1389/6814/5295/5584/55022/26060/25999/3479,,,,,,,,,,,,,,,,,,,,
GO:0010828,1,positive regulation of D-glucose transmembrane transport,19.0,-0.643419529422144,-1.74857431490376,0.0019493834790728,0.0333447674856336,0.0283424906975765,1869.0,"tags=58%, list=26%, signal=43%",4205/9847/4780/114882/207/1389/5295/5584/26060/25999/3479,,,,,,,,,,,,,,,,,,,,
GO:0010881,1,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion,10.0,-0.738174958762786,-1.69761151323648,0.0023181800634637,0.0370224570630895,0.0314684648907548,531.0,"tags=50%, list=7%, signal=46%",817/2946/6546/801/287,,,,,,,,,,,,,,,,,,,,
GO:0010882,1,regulation of cardiac muscle contraction by calcium ion signaling,12.0,-0.704217965382908,-1.71628879025272,0.0034618869916419,0.0482960119525184,0.0410507966529997,531.0,"tags=42%, list=7%, signal=39%",817/2946/6546/801/287,,,,,,,,,,,,,,,,,,,,
GO:0010927,1,cellular component assembly involved in morphogenesis,55.0,-0.595761843881782,-1.9884865352271,2.34494416339286e-06,0.0004535791996048,0.0003855346794951,1966.0,"tags=60%, list=27%, signal=44%",128637/4089/54468/4205/23405/64645/3267/8443/3856/5156/90102/80206/11214/200576/5159/1073/1466/23332/2318/1605/5573/23122/23363/84665/51804/2817/7138/5587/26011/287/70/10324/7139,,,,,,,,,,,,,,,,,,,,
GO:0010962,1,regulation of glucan biosynthetic process,13.0,-0.713848664934158,-1.78633031468649,0.0016106405450688,0.0296037189776911,0.0251626624807138,828.0,"tags=38%, list=11%, signal=34%",2932/9852/5507/3481/3479,,,,,,,,,,,,,,,,,,,,
GO:0010965,1,regulation of mitotic sister chromatid separation,51.0,0.416624866952757,1.94740138534855,0.0004240330228309,0.0132644988003589,0.0112746005507209,908.0,"tags=43%, list=13%, signal=38%",9735/991/11130/4085/7175/891/5347/55055/221150/54908/332/55143/220134/9787/9184/147841/9212/57082/57405/699/701/83540,,,,,,,,,,,,,,,,,,,,
GO:0010972,1,negative regulation of G2/M transition of mitotic cell cycle,50.0,0.389972883913728,1.79890259167408,0.0010088760382818,0.0234119183429429,0.0198997362369724,714.0,"tags=28%, list=10%, signal=25%",4998/65123/4683/641/63967/51514/990/672/5347/64859/29980/5932/55031/10111,,,,,,,,,,,,,,,,,,,,
GO:0014706,1,striated muscle tissue development,180.0,-0.460477124295127,-1.73314945166137,7.67394495925261e-07,0.0001731753579138,0.0001471961372301,1715.0,"tags=43%, list=24%, signal=33%",6198/8531/7528/2033/10370/4088/4666/144165/3344/5925/2065/10521/1291/5156/6498/6444/80208/80206/11214/23345/10818/5592/2353/5159/3398/79810/90/1301/1073/5532/140465/115701/51542/657/205428/4209/54583/6840/2697/688/10512/79647/7046/55553/2138/5573/9686/64208/10791/23363/3720/9472/10060/6546/5997/221662/22933/51804/4086/9242/6495/10472/7832/3481/2817/1958/84466/26011/4208/1134/57538/7135/70/10324/7139/6261/3479,,,,,,,,,,,,,,,,,,,,
GO:0014743,1,regulation of muscle hypertrophy,33.0,-0.626758468676045,-1.89515811920896,6.57849932394361e-05,0.0039460011536662,0.0033540345134689,531.0,"tags=30%, list=7%, signal=28%",817/8654/3720/9472/5997/3488/29995/90523/2308/3479,,,,,,,,,,,,,,,,,,,,
GO:0014888,1,striated muscle adaptation,16.0,-0.703958429607175,-1.84438459660246,0.0007159077125979,0.0191781277800939,0.0163010855732743,102.0,"tags=62%, list=1%, signal=62%",4089/6198/4088/9682/2934/7138/3488/90523/7135/2308,,,,,,,,,,,,,,,,,,,,
GO:0014896,1,muscle hypertrophy,43.0,-0.559365533226347,-1.80332660183843,0.0003082099221883,0.0106602710916872,0.0090610508644261,531.0,"tags=23%, list=7%, signal=22%",817/8654/3720/9472/5997/3488/29995/90523/2308/3479,,,,,,,,,,,,,,,,,,,,
GO:0014897,1,striated muscle hypertrophy,43.0,-0.559365533226347,-1.80332660183843,0.0003082099221883,0.0106602710916872,0.0090610508644261,531.0,"tags=23%, list=7%, signal=22%",817/8654/3720/9472/5997/3488/29995/90523/2308/3479,,,,,,,,,,,,,,,,,,,,
GO:0014902,1,myotube differentiation,45.0,-0.602456520113745,-1.94943262955207,9.81645348895503e-06,0.0011727774727098,0.0009968410973304,986.0,"tags=38%, list=14%, signal=33%",5532/9780/975/23646/85461/688/6272/221662/8038/1760/51804/6495/4208/6261/101929726/11096/3479,,,,,,,,,,,,,,,,,,,,
GO:0015749,1,monosaccharide transmembrane transport,39.0,-0.535031222103468,-1.6828236592142,0.001147860678733,0.0252032977135862,0.0214223785277055,1869.0,"tags=46%, list=26%, signal=34%",4205/9847/6443/6198/4780/114882/207/7525/1389/6814/5295/5584/55022/26060/6272/25999/6526/3479,,,,,,,,,,,,,,,,,,,,
GO:0016567,1,protein ubiquitination,434.0,-0.334810829289177,-1.30737640332211,0.0030893468360603,0.0453004974563859,0.0385046597882676,2426.0,"tags=42%, list=33%, signal=30%",7327/10210/865/89122/165324/7337/54926/23008/7737/100287171/55167/10399/10016/7326/9111/57820/7322/7375/754/7311/6233/83892/149603/11059/80829/57534/10206/8915/51366/7320/84893/57560/26234/197131/81790/54467/57674/8841/8450/51592/246184/8925/25948/1642/57092/55975/6135/9968/4008/10956/8924/54765/51667/8452/8405/55585/373/57531/4780/54165/10616/9025/55827/25847/144165/59349/54602/27246/25793/207/51465/51035/130507/80204/25820/6872/55958/54476/10116/8945/140458/11236/819/23608/387921/50717/65125/9921/23321/257218/10253/80344/8878/79786/25853/51185/339745/8139/26994/10477/119504/9532/8835/26268/92912/152006/91947/54838/55284/57599/55294/23304/80254/11275/25897/9666/51619/7328/8065/51256/4194/2932/80351/8864/11337/4850/85363/284023/80124/9820/80762/7706/84675/23588/374969/10513/50862/8816/25937/79654/8239/7046/149041/51136/6659/6737/57520/64207/140691/8555/57561/8473/5728/55008/7318/10346/56995/57654/81603/10475/4012/84937/64795/56271/9520/9246/9867/23194/114907/26118/151636/53840/9683/868/9636/154214/5414/23024/115294/2534/51191/54800/10324,,,,,,,,,,,,,,,,,,,,
GO:0019219,1,,,,,,,,,,,query_1,True,1.38681283291019e-47,3990.0,4284.0,1166.0,0.272175536881419,0.292230576441103,GO:BP,regulation of nucleobase-containing compound metabolic process,21026.0,5566.0,"GO:0006139,GO:0080090",,,,,,,
GO:0019221,1,cytokine-mediated signaling pathway,186.0,-0.391643321548457,-1.47822312809601,0.0009897901218268,0.0232400432072876,0.0197536452667608,1984.0,"tags=39%, list=27%, signal=29%",6868/10401/585/4089/9470/54726/9641/5771/84817/54765/64343/23405/3480/340061/29110/4671/3460/207/3716/3856/1540/10581/5156/3588/10010/4940/23236/65125/60401/29761/6774/103/5159/25939/4792/8835/6091/54838/4233/5295/2241/834/3572/7157/51135/7357/6654/7474/10410/26060/2309/7114/3659/3554/7188/3977/780/55504/9636/8519/54625/4599/6772/11274/4939/4938/83666/64135/1958/6773/6347/4593/10673,,,,,,,,,,,,,,,,,,,,
GO:0019222,1,,,,,,,,,,,query_1,True,2.91423913884624e-54,7035.0,4284.0,1879.0,0.438608776844071,0.267093105899076,GO:BP,regulation of metabolic process,21026.0,5569.0,"GO:0008152,GO:0050794",,,,,,,
GO:0019359,1,nicotinamide nucleotide biosynthetic process,11.0,-0.802042376166388,-1.90070406707839,9.28994300376524e-05,0.0048379164719608,0.0041121475104385,572.0,"tags=45%, list=8%, signal=42%",4837/133686/54981/23475/83666,,,,,,,,,,,,,,,,,,,,
GO:0019363,1,pyridine nucleotide biosynthetic process,11.0,-0.802042376166388,-1.90070406707839,9.28994300376524e-05,0.0048379164719608,0.0041121475104385,572.0,"tags=45%, list=8%, signal=42%",4837/133686/54981/23475/83666,,,,,,,,,,,,,,,,,,,,
GO:0019538,1,,,,,,,,,,,query_1,True,6.83058376936078e-103,4721.0,4284.0,1518.0,0.354341736694678,0.321542046176657,GO:BP,protein metabolic process,21026.0,5841.0,"GO:0043170,GO:0044238",,,,,,,
GO:0019730,1,antimicrobial humoral response,18.0,-0.641337569017999,-1.71906154910037,0.0021684778350762,0.0354902390844573,0.0301661054178704,1004.0,"tags=50%, list=14%, signal=43%",6223/3133/6170/3958/3105/567/10417/6347/5919,,,,,,,,,,,,,,,,,,,,
GO:0022407,1,regulation of cell-cell adhesion,167.0,-0.380799128377262,-1.42650820824142,0.0034836857464519,0.0482960119525184,0.0410507966529997,1723.0,"tags=32%, list=24%, signal=25%",6599/55274/2033/10370/29117/80381/207/3716/961/1540/55824/7525/65125/5592/51571/10725/3133/9780/3572/10385/975/604/7048/80762/3958/149041/3105/7474/6659/567/8654/6604/2309/5573/9223/3659/4192/5290/23240/9314/22890/3676/868/27242/2534/3481/84466/1803/6347/445/64115/10673/3479,,,,,,,,,,,,,,,,,,,,
GO:0022412,1,cellular process involved in reproduction in multicellular organism,121.0,-0.413255035206048,-1.51632170328824,0.0032311281997231,0.046265971273188,0.0393252962699362,2346.0,"tags=45%, list=32%, signal=31%",7073/27067/54496/57820/6422/7419/2119/79582/583/639/1738/7320/128637/585/6194/51742/1730/8672/4867/6198/64645/9025/3267/8087/207/51465/3020/64848/79670/4882/64395/472/22873/5592/80314/90/27125/9425/2241/51542/9665/9444/28981/994/23424/8654/2309/4192/5290/83700/7802/22933/5414/3481/3479,,,,,,,,,,,,,,,,,,,,
GO:0022612,1,gland morphogenesis,53.0,-0.501370014849589,-1.67085475043324,0.0015841428645296,0.0296037189776911,0.0251626624807138,1373.0,"tags=43%, list=19%, signal=35%",10116/8945/10818/5324/4790/55294/5361/2252/7048/10512/7474/5371/6591/3988/10765/1605/4192/23129/780/3082/23213/3488/59277,,,,,,,,,,,,,,,,,,,,
GO:0022616,1,DNA strand elongation,28.0,0.47492252131635,1.89870747676121,0.0018589723064879,0.0323077536599916,0.0274610464134268,1344.0,"tags=50%, list=19%, signal=41%",4683/5422/5983/4172/5984/4176/125476/10111/10856/4173/5111/86/10714/5425,,,,,,,,,,,,,,,,,,,,
GO:0030029,1,actin filament-based process,370.0,-0.374244003671199,-1.45399392126422,0.0001235671102187,0.0058363907175424,0.0049608338007046,1450.0,"tags=29%, list=20%, signal=24%",55740/10152/8394/961/3856/388/9886/9873/253725/5156/29085/23527/26999/90102/6444/123720/80206/54434/51019/3693/11214/55742/57698/4430/5592/23380/5159/6711/10602/51571/1073/8976/1466/2037/23325/140465/4233/5295/56907/2241/23332/781/2318/2252/23189/154810/5584/90627/604/4035/9444/116985/2934/6840/2697/85477/2013/4646/10163/7046/4287/55761/22808/10142/26053/817/1266/9788/9839/10435/7114/5573/93627/23122/10486/399687/23363/9181/10060/64780/5290/22998/84665/120/23022/83700/79585/133746/51804/94134/274/4645/23002/8572/7138/5587/287/6332/121512/3759/23043/70/10324/7139/171024/27295,,,,,,,,,,,,,,,,,,,,
GO:0030036,1,actin cytoskeleton organization,335.0,-0.363433490320376,-1.40629103632484,0.0003303779626078,0.0112507309832267,0.0095629318264229,1450.0,"tags=28%, list=20%, signal=23%",55740/10152/8394/961/3856/388/9886/9873/253725/5156/29085/26999/90102/123720/80206/54434/51019/3693/11214/55742/57698/4430/5592/5159/6711/10602/51571/1073/8976/1466/2037/23325/4233/5295/56907/2241/23332/2318/2252/23189/154810/5584/90627/604/4035/116985/2934/6840/85477/2013/4646/10163/7046/4287/55761/22808/26053/1266/9788/9839/10435/7114/5573/93627/23122/10486/399687/23363/9181/64780/5290/22998/84665/120/23022/83700/79585/133746/51804/94134/274/4645/23002/8572/7138/5587/121512/23043/70/10324/7139/171024/27295,,,,,,,,,,,,,,,,,,,,
GO:0030048,1,actin filament-based movement,58.0,-0.557204667419235,-1.87329631932183,1.93954526934222e-05,0.0016078434457281,0.0013666398460671,1267.0,"tags=43%, list=17%, signal=36%",6444/55742/57698/4430/8976/140465/781/9444/2934/2697/2013/4646/10163/10142/817/9839/10060/5290/22998/274/287/6332/3759/70/7139,,,,,,,,,,,,,,,,,,,,
GO:0030071,1,regulation of mitotic metaphase/anaphase transition,73.0,0.350052244649008,1.72174918884161,0.0002944313988656,0.0106602710916872,0.0090610508644261,908.0,"tags=36%, list=13%, signal=31%",9735/55781/6601/991/990/11130/4085/7175/51776/891/5347/55055/221150/54908/332/55143/220134/9787/9184/147841/9212/57082/57405/699/701/83540,,,,,,,,,,,,,,,,,,,,
GO:0030177,1,,,,,,,,,,,,,,,,,,,,,,,,positive regulation of Wnt signaling pat...,67.0,57.0,45.67,12.0,0.00127,0.00124
GO:0030239,1,myofibril assembly,30.0,-0.639428403586189,-1.89634629979878,0.0001395645837684,0.0061620797746446,0.0052376640132769,1424.0,"tags=57%, list=20%, signal=46%",3856/5156/80206/11214/5159/1073/1466/2318/5573/23363/84665/51804/7138/5587/70/10324/7139,,,,,,,,,,,,,,,,,,,,
GO:0030261,1,chromosome condensation,27.0,0.469370057405976,1.85657256992292,0.0013632967748536,0.0285449046363688,0.0242626881254476,1004.0,"tags=41%, list=14%, signal=35%",8091/54892/9918/113130/10592/9031/5347/23397/10051/23310/64151,,,,,,,,,,,,,,,,,,,,
GO:0030336,1,negative regulation of cell migration,137.0,-0.434258567073116,-1.60864142758441,0.0002879739171962,0.0105382887536127,0.008957367931755,1857.0,"tags=42%, list=26%, signal=32%",51742/889/4739/8434/4286/4780/10370/114882/5911/207/1652/647135/286205/388/90102/23236/6774/5592/23380/57826/89927/8976/6091/64426/653464/23332/657/9747/23143/23189/2932/90627/4035/2697/1843/374969/7046/9863/8473/5728/9839/1605/2309/23122/22998/9314/5793/8519/1992/1281/23213/94241/1803/3488/6347/4208/1634/5176,,,,,,,,,,,,,,,,,,,,
GO:0031297,1,replication fork processing,34.0,0.463074157168734,1.94302807925248,0.0006988039375961,0.0189236106301029,0.0160847502829142,756.0,"tags=41%, list=10%, signal=37%",4683/641/63901/9156/10721/672/675/201254/253714/29980/5932/55159/10111/1663,,,,,,,,,,,,,,,,,,,,
GO:0031347,1,regulation of defense response,317.0,-0.393259479164282,-1.51799147124569,2.13627346883416e-05,0.0017355085660808,0.0014751530479528,1928.0,"tags=38%, list=27%, signal=29%",143684/9470/9113/10133/54726/9641/5771/23369/54765/8780/255520/253260/340061/9782/4780/2033/29110/4088/23180/4671/27246/8087/207/1652/5925/961/6223/1540/5608/54476/55870/7525/55450/4940/405/10906/6774/8878/472/2778/22841/103/25875/25939/4792/222236/5610/3133/23325/4790/85364/29915/5295/834/8887/1374/80254/10769/3572/127018/51135/975/5495/604/85363/51063/3106/2896/80762/7706/10318/3105/7474/6737/3430/5371/57169/8473/26060/10346/7114/2633/10475/6197/3659/3554/84937/283131/4192/7105/9867/9314/3075/3428/151636/9683/22933/9636/5359/54625/51704/3082/6772/11274/144811/4938/83666/55601/2534/64135/5587/27250/6773/51191/4208/2634/5272/91543/3479,,,,,,,,,,,,,,,,,,,,
GO:0031348,1,negative regulation of defense response,103.0,-0.446468065308133,-1.60681506462695,0.0009215264591766,0.0224146136357817,0.0190520440346637,1485.0,"tags=36%, list=21%, signal=29%",8087/5925/6223/1540/55870/7525/4940/405/10906/6774/2778/103/25939/3133/4790/80254/10769/5495/3106/2896/80762/3105/6737/7114/10475/4192/9314/3428/9636/54625/3082/11274/4938/2534/6773/5272/3479,,,,,,,,,,,,,,,,,,,,
GO:0031349,1,positive regulation of defense response,196.0,-0.375748416577383,-1.41979439286213,0.0032940802528717,0.0466221393281017,0.0396280331172545,1863.0,"tags=35%, list=26%, signal=27%",10133/54726/9641/23369/8780/340061/9782/2033/29110/23180/4671/27246/207/1652/961/6223/1540/5608/55450/4940/8878/22841/4792/222236/5610/3133/23325/85364/29915/5295/834/8887/1374/3572/127018/51135/975/85363/2896/7706/10318/7474/3430/57169/8473/26060/2633/6197/3659/84937/283131/4192/7105/9867/3428/22933/5359/51704/144811/4938/83666/55601/2534/64135/5587/27250/4208/2634/91543,,,,,,,,,,,,,,,,,,,,
GO:0031577,1,spindle checkpoint signaling,40.0,0.53111484863994,2.303298091198,7.8932785813276e-06,0.0010019530499172,0.0008516432153537,908.0,"tags=52%, list=13%, signal=46%",9735/991/11130/4085/7175/891/5347/55055/221150/54908/332/55143/220134/9184/147841/9212/57082/57405/699/701/83540,,,,,,,,,,,,,,,,,,,,
GO:0032008,1,,,,,,,,,,,,,,,,,,,,,,,,positive regulation of TOR signaling,41.0,36.0,27.95,21.0,0.00335,0.00328
GO:0032101,1,regulation of response to external stimulus,408.0,-0.351395142040042,-1.37084231719884,0.0004991620287092,0.0147880557298299,0.0125695982777066,1863.0,"tags=34%, list=26%, signal=27%",10133/54726/9641/5771/4739/23369/54765/8780/79001/3480/255520/253260/340061/9782/4780/2033/29110/4088/23180/4671/27246/8087/207/1652/5925/961/54915/6223/1540/5608/54476/55870/5156/7525/90102/55450/4940/405/65125/10906/6774/8878/472/2778/5592/22841/103/5159/25875/25939/4792/51571/222236/5610/6091/3133/23325/4790/85364/4233/29915/5295/23332/834/8887/1374/80254/10769/3572/127018/51135/975/5495/604/85363/51063/57509/3106/2896/1843/80762/7706/10318/79647/3105/7474/6558/6737/3430/1012/5371/57169/8473/5728/26060/5228/10346/7114/2633/10475/23122/6197/3659/3554/84937/283131/4192/7105/9867/9314/3075/83700/3428/151636/9683/22933/9636/5359/54625/51704/3082/6772/11274/144811/4938/83666/55601/2534/64135/1803/5587/27250/6773/51191/6347/2634/5919/5272/91543/3479,,,,,,,,,,,,,,,,,,,,
GO:0032446,1,protein modification by small protein conjugation,492.0,-0.325834598610365,-1.27693478808964,0.0032373377705498,0.046265971273188,0.0393252962699362,2689.0,"tags=45%, list=37%, signal=31%",8881/23077/64844/8697/331/79876/29843/51160/197370/5930/7267/7335/55632/6187/57178/25/26091/10363/23028/81545/23759/7327/10210/865/89122/165324/7337/54926/23008/7737/100287171/55167/10399/5903/10016/23137/7326/9111/57820/7322/7375/754/7311/6233/83892/149603/11059/80829/57534/10206/8915/51366/53335/7320/84893/57560/26234/197131/81790/54467/57674/8841/10401/8450/51592/246184/8925/25948/1642/57092/55975/6135/9968/4008/10956/9318/8924/54765/51667/8452/23142/8405/55585/373/57531/4780/83734/54165/10616/9025/55827/25847/144165/59349/54602/27246/25793/8554/207/2034/51465/51035/130507/9189/80204/25820/6872/55958/54476/10116/8945/140458/11236/819/23608/387921/50717/405/65125/9921/23321/257218/10253/80344/8878/79786/25853/51185/339745/8139/51506/26994/10477/119504/9532/8835/26268/92912/152006/91947/54838/55284/57599/55294/23304/80254/11275/25897/9666/51619/7328/8065/51256/4194/2932/80351/8864/11337/4850/85363/284023/9063/80124/9820/80762/7706/84675/23588/26054/374969/10513/50862/8816/25937/79654/8239/7046/149041/51136/6659/6737/57520/5371/64207/140691/8555/57561/8473/5728/55008/7318/10346/2138/56995/57654/81603/10475/4012/84937/64795/56271/9520/9246/9867/23194/114907/26118/151636/53840/9683/868/9636/154214/5414/23024/115294/2534/64135/55719/1958/51191/54800/10324,,,,,,,,,,,,,,,,,,,,
GO:0032640,1,tumor necrosis factor production,51.0,-0.510871122204884,-1.69457163382889,0.0018465645419001,0.0323077536599916,0.0274610464134268,1485.0,"tags=41%, list=21%, signal=33%",23405/83786/8087/1652/51465/961/10270/4940/6774/3133/5295/7474/26137/9181/10417/1191/4939/4938/64135/64115/3479,,,,,,,,,,,,,,,,,,,,
