"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1905820","positive regulation of chromosome separation",26,0.640425281497336,2.35855082379695,4.88350679158908e-06,0.000300335667682728,0.000242695489036548,1273,"tags=58%, list=18%, signal=48%","55143/991/11065/221150/23397/9918/9212/54892/220134/10051/332/23310/9787/64151/10592"
"GO:1902600","proton transmembrane transport",111,0.363223914376049,1.84117172656521,4.96198637918078e-06,0.000300607503180519,0.000242915154085268,1597,"tags=42%, list=22%, signal=34%","9377/1537/4537/476/11331/4728/7386/4708/4716/51606/521/4694/1349/533/374291/440400/4519/4726/9551/29796/10063/514/4535/4700/4715/1327/7384/10632/526/7388/522/4714/84334/4538/7351/5250/4514/4513/4508/516/4701/4707/9296/4718/10476/4709/4540"
"GO:0055007","cardiac muscle cell differentiation",58,-0.639694895625173,-2.08692870636547,5.26174868690649e-06,0.000314079969414021,0.000253801995486078,390,"tags=22%, list=5%, signal=21%","90/26585/10818/5465/115701/11214/4208/9472/55553/57538/70/50507/3479"
"GO:1901991","negative regulation of mitotic cell cycle phase transition",124,0.349614331180665,1.83067702148176,6.16291780657631e-06,0.000362540338795554,0.000292961889935801,568,"tags=27%, list=8%, signal=26%","595/990/55143/991/891/51514/1111/51149/10459/221150/55055/4998/9212/672/220134/1063/57405/83540/5347/26271/11130/147841/4085/10403/641/699/7465/2146/63967/701/58190/55159/983/332"
"GO:0009260","ribonucleotide biosynthetic process",115,0.348046035827099,1.7853625097592,6.79359703859482e-06,0.000393931576852234,0.0003183285469513,1597,"tags=42%, list=22%, signal=33%","2987/4537/7371/4728/353/2023/4708/9060/4716/9556/521/3251/126328/4694/4831/374291/790/7372/80347/8833/4726/9551/514/4535/4700/4715/10632/93974/4830/522/4714/4538/54539/10606/51079/84833/30968/4508/516/4701/4522/4707/134145/4718/2618/10476/4709/4540"
"GO:0055006","cardiac cell development",43,-0.656924491312813,-2.03900027793356,7.66719163403834e-06,0.000438325786514952,0.000354202655769658,267,"tags=23%, list=4%, signal=23%","4089/3624/5465/115701/7049/27250/9472/57538/70/3479"
"GO:1901970","positive regulation of mitotic sister chromatid separation",17,0.716614841163157,2.44091407695237,1.05414660105635e-05,0.000594275146345516,0.000480222340481225,568,"tags=41%, list=8%, signal=38%","55143/991/11065/221150/9212/220134/332"
"GO:0003012","muscle system process",152,-0.494400037446235,-1.7757976526558,1.12747389699177e-05,0.00062690637642323,0.000506591011251095,1272,"tags=29%, list=18%, signal=24%","6444/3720/801/10142/5592/2309/1134/4775/2946/2593/9682/6323/488/5290/6442/5608/7138/4089/7168/2258/29995/340481/3759/23327/323/5142/23213/6261/4660/5465/2628/10324/781/6332/8654/10060/6334/9472/2308/1146/7139/7135/90523/3479"
"GO:0009201","ribonucleoside triphosphate biosynthetic process",90,0.375247996091198,1.93861939905606,1.20171788099345e-05,0.000659158497155734,0.000532653331034936,1597,"tags=42%, list=22%, signal=33%","4537/7371/4728/2023/4708/4716/9556/521/126328/4694/4831/374291/790/4726/9551/514/4535/4700/4715/10632/93974/4830/522/4714/4538/54539/51079/84833/30968/4508/516/4701/4707/134145/4718/10476/4709/4540"
"GO:0000902","cell morphogenesis",403,-0.402199603803119,-1.49533533406112,1.35465752402808e-05,0.000733140652003999,0.000592436890508282,1774,"tags=36%, list=24%, signal=29%","26053/65082/118987/23189/3073/200933/1191/26524/23022/51092/170506/1123/54751/9706/23230/57493/10427/10013/5921/3672/8301/57698/54014/9448/221692/123016/144165/1523/10512/91624/285527/2033/6760/55171/55740/4233/10006/9113/64689/351/1432/7474/10486/5592/57465/10979/55785/85369/57498/10939/1012/23334/4734/23380/6868/10371/23603/192670/538/55909/2131/2043/257194/116985/56963/80208/23654/3676/23032/2195/604/57520/5728/3480/222662/23607/5747/4651/6091/8874/161176/2534/23345/23181/4089/157922/22871/7168/729920/23390/2258/26037/65981/57728/121512/23767/9203/3908/91137/57154/59277/9886/2355/6498/1385/23327/23768/55023/57609/1009/26585/323/4627/23256/4649/29904/10129/4983/23433/254065/2737/4660/23011/23122/9223/473/4774/23303/23043/80312/673/53335/4208/6347/84665/22902/26115/8609/10152/55364/8239/9201/3082/54873/50507"
"GO:0051146","striated muscle cell differentiation",133,-0.504577202026099,-1.79753387464744,1.77008407208002e-05,0.000945364637970104,0.000763931020581903,1288,"tags=29%, list=18%, signal=25%","5156/6444/1432/5592/9734/50804/6272/55909/1793/80208/1073/8038/221662/7138/23345/101929726/4089/7168/30816/90/26585/4627/10818/85461/6261/5465/115701/11214/10324/4208/84665/11096/9472/55553/7139/57538/70/50507/3479"
"GO:0006730","one-carbon metabolic process",17,0.70318028339757,2.39515364989447,1.86649862825737e-05,0.000983911419752812,0.000795079935153787,1347,"tags=65%, list=19%, signal=53%","10797/7298/1719/6472/94081/191/25902/160428/81855/10588/4522"
"GO:0001501","skeletal system development",202,-0.45907956307373,-1.67461784439706,1.97464310705509e-05,0.00102757389378675,0.000830362742453936,1993,"tags=45%, list=28%, signal=33%","6715/22856/4088/27086/9321/2132/80856/55294/83452/6259/23369/2697/4087/64175/633/3073/25976/4313/5358/4086/64764/1386/1462/399979/1278/3953/4325/342184/29072/5156/51141/25836/730094/6399/56034/57599/1432/7474/1281/6591/6935/59338/8879/2734/538/85477/2131/9061/2200/1836/56987/9507/84159/3091/5636/5608/5087/133522/80263/92/55870/6473/57728/7227/5154/1112/4664/2355/1009/26585/3340/23213/6261/6913/2737/2121/1290/4774/11214/4665/2202/51715/56243/4208/4094/861/1301/55553/9249/3479"
"GO:0034308","primary alcohol metabolic process",20,-0.80800499645065,-2.18005333673758,2.00387386756142e-05,0.00102958532005466,0.000831988137417904,880,"tags=40%, list=12%, signal=35%","219/1577/231/84869/224/216/9249/3479"
"GO:0048667","cell morphogenesis involved in neuron differentiation",212,-0.449509251981293,-1.64592479951041,2.58824126247364e-05,0.00131320891054756,0.00106117891761419,1713,"tags=40%, list=24%, signal=31%","3073/200933/23022/170506/1123/9706/10427/10013/8301/57698/221692/123016/144165/1523/10512/91624/55740/10006/64689/351/7474/5592/57465/57498/10939/23334/4734/6868/10371/2131/2043/56963/80208/23654/3676/23032/57520/5728/3480/222662/23607/5747/6091/2534/23345/23181/4089/22871/729920/23390/2258/26037/65981/23767/3908/91137/57154/59277/6498/1385/23327/23768/57609/1009/323/29904/4983/2737/23011/23122/473/23303/23043/80312/673/53335/4208/84665/22902/26115/8609/10152/8239/9201"
"GO:0030261","chromosome condensation",27,0.610026716491983,2.32196415116124,2.91228651665385e-05,0.00145937913223432,0.00117929626847217,1273,"tags=59%, list=18%, signal=49%","113130/23397/9918/54892/10051/5347/3009/51203/387893/5119/983/3008/23310/64151/7153/10592"
"GO:0031100","animal organ regeneration",30,0.552521646901291,2.16723645691237,3.4332739484177e-05,0.00169947060446676,0.00137330957936708,961,"tags=43%, list=13%, signal=38%","595/8140/890/7298/5111/6790/4837/2146/983/26019/558/790/4519"
"GO:0043500","muscle adaptation",48,-0.642652492922438,-2.04012459964512,3.55781360626279e-05,0.00171918636045484,0.00138924150339785,1008,"tags=31%, list=14%, signal=27%","4775/9682/488/6442/7138/4089/29995/5465/2628/8654/9472/2308/7135/90523/3479"
"GO:0009152","purine ribonucleotide biosynthetic process",109,0.33154648622069,1.70972986663594,3.52114726369616e-05,0.00171918636045484,0.00138924150339785,1597,"tags=41%, list=22%, signal=33%","2987/4537/4728/353/2023/4708/9060/4716/9556/521/3251/126328/4694/4831/374291/80347/8833/4726/9551/514/4535/4700/4715/10632/93974/4830/522/4714/4538/54539/10606/51079/84833/30968/4508/516/4701/4522/4707/134145/4718/2618/10476/4709/4540"
"GO:0048589","developmental growth",292,-0.416682416190154,-1.54000743505886,3.67994425852509e-05,0.00175728161710039,0.00142002554917203,2346,"tags=46%, list=32%, signal=33%","1026/10413/150465/6198/472/1901/10425/1605/585/4204/8841/23499/51804/10611/8826/25942/5530/55717/6788/57560/3516/2335/51542/4088/27086/23077/5782/2074/7130/4211/367/7543/6259/4666/23369/26053/2697/4087/10919/9318/26524/8455/9706/23230/4086/1386/57493/10013/6416/60485/57698/3481/123016/144165/2033/3953/196528/342184/26258/6774/9113/25836/351/3720/57599/1432/54542/7474/1281/5592/10253/59338/2309/1134/10939/677/8879/9837/10371/79068/55909/2131/2593/546/56963/80208/3676/84159/5728/5890/5290/5523/55777/23607/205428/6442/57178/11221/101929726/8835/79718/4089/9686/3371/4683/2258/80014/157680/23767/23236/57154/2355/1385/23327/57609/2252/2737/23011/5465/23122/2121/5324/7049/53335/4208/861/22902/8085/55364/8239/4593/9201/26011/9472/3479"
"GO:0051450","myoblast proliferation",14,-0.847772161572763,-2.14078390526051,3.95306807654269e-05,0.00186575620031242,0.00150768177803024,635,"tags=57%, list=9%, signal=52%","4212/2353/378938/2252/10324/3082/84466/3479"
"GO:0018108","peptidyl-tyrosine phosphorylation",70,-0.590699798292024,-1.97148377827154,4.1248532925006e-05,0.00188121118137752,0.0015201706516182,1364,"tags=37%, list=19%, signal=30%","51704/10006/5156/7251/351/83666/6868/2043/3480/5747/1859/253260/2534/284/5154/10464/27/90/26585/3600/2252/2674/2202/10152/50507/3479"
"GO:0018212","peptidyl-tyrosine modification",70,-0.590699798292024,-1.97148377827154,4.1248532925006e-05,0.00188121118137752,0.0015201706516182,1364,"tags=37%, list=19%, signal=30%","51704/10006/5156/7251/351/83666/6868/2043/3480/5747/1859/253260/2534/284/5154/10464/27/90/26585/3600/2252/2674/2202/10152/50507/3479"
"GO:0030334","regulation of cell migration",418,-0.382546301329041,-1.42255088764618,4.06914433020287e-05,0.00188121118137752,0.0015201706516182,1608,"tags=32%, list=22%, signal=26%","2752/59/23587/4313/10000/55604/10013/90355/57698/9448/23328/221692/23473/2152/10512/91624/196528/57509/253943/55198/55171/4233/23332/22998/9314/6774/5156/196527/25836/5176/351/56034/7474/65125/1281/51571/1265/64426/6591/51742/5592/57465/10979/10253/375056/2309/9734/1012/11188/23380/6868/10371/23603/117584/9839/538/8473/4763/7057/2043/1793/411/5295/23654/3676/8065/3309/2195/1843/7114/5728/57522/3480/5523/3091/5747/102/146057/6091/8874/57580/9231/161742/11221/10769/26060/284361/94241/7168/3371/2013/83700/284/9439/5154/3908/23236/10795/653464/23768/27/90627/90/90102/1009/26585/23213/2252/55140/5793/8503/1992/23122/3912/3554/9079/7049/80312/673/4208/6347/4249/324/22902/4286/3910/23143/3082/171024/1634/9863/5919/3479"
"GO:0046390","ribose phosphate biosynthetic process",118,0.332822820872609,1.69664452742643,4.17540884797409e-05,0.00188310939043631,0.00152170455792833,1597,"tags=42%, list=22%, signal=33%","2987/4537/7371/4728/353/2023/4708/9060/4716/9556/521/3251/126328/4694/4831/374291/790/7372/80347/5634/8833/4726/9551/514/4535/4700/4715/10632/93974/4830/522/4714/4538/54539/10606/51079/84833/30968/4508/516/4701/4522/4707/134145/4718/2618/10476/4709/4540"
"GO:0010611","regulation of cardiac muscle hypertrophy",32,-0.700828817447283,-2.0817873418153,4.39827213931778e-05,0.00189921134186073,0.00153471623584706,619,"tags=25%, list=9%, signal=23%","4089/29995/5465/8654/9472/2308/90523/3479"
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process",87,0.355055391843387,1.80807049374423,4.35423945633929e-05,0.00189921134186073,0.00153471623584706,1597,"tags=41%, list=22%, signal=33%","4537/4728/2023/4708/4716/9556/521/126328/4694/4831/374291/4726/9551/514/4535/4700/4715/10632/93974/4830/522/4714/4538/54539/51079/84833/30968/4508/516/4701/4707/134145/4718/10476/4709/4540"
"GO:0044057","regulation of system process",158,-0.480209359948086,-1.72539445960265,4.38481413793304e-05,0.00189921134186073,0.00153471623584706,1339,"tags=32%, list=18%, signal=27%","8864/30845/9896/351/3720/801/65125/10142/5592/57465/2309/79068/4775/57616/2946/257194/5090/3676/488/5728/84866/6442/2890/7138/23345/4089/22871/7168/2013/2258/3624/29995/340481/9444/3759/120/5142/2744/10659/4660/5465/781/8654/10060/26011/9472/2308/7139/7135/90523/3479"
"GO:0048812","neuron projection morphogenesis",243,-0.429698309305203,-1.58061112540064,4.29793902429988e-05,0.00189921134186073,0.00153471623584706,1642,"tags=36%, list=23%, signal=29%","23022/170506/1123/9706/23230/10013/3672/8301/57698/9448/221692/123016/144165/1523/10512/91624/55740/10006/64689/351/7474/5592/57465/57498/10939/23334/4734/23380/6868/10371/538/2131/2043/257194/56963/80208/23654/3676/23032/57520/5728/3480/23607/5747/6091/2534/23345/23181/4089/22871/729920/23390/2258/26037/65981/23767/3908/91137/57154/59277/6498/1385/23327/23768/57609/1009/323/4649/29904/4983/2737/4660/23011/23122/473/23303/23043/80312/673/53335/84665/22902/26115/8609/10152/55364/8239/9201"
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation",39,-0.677332112161916,-2.07355094509931,4.89777327217943e-05,0.00209263807492382,0.00169102066660511,507,"tags=23%, list=7%, signal=22%","284/10464/90/26585/3600/2252/2674/50507/3479"
"GO:0140013","meiotic nuclear division",81,0.364229854275965,1.80366413006054,5.06500180409735e-05,0.00214154607529491,0.00173054228306659,1273,"tags=43%, list=18%, signal=36%","55706/991/9134/9232/2177/221150/23397/220134/6790/10051/83540/5347/26271/10635/84930/11130/10403/5810/9133/7917/201254/1164/25788/5892/259266/7272/675/5719/348235/63979/5518/5889/7153/51759/10592"
"GO:1903046","meiotic cell cycle process",90,0.353280719026236,1.82513127944936,5.68074145270623e-05,0.00237712675840563,0.00192091051184293,1273,"tags=42%, list=18%, signal=35%","55706/991/9134/9232/2177/221150/23397/9918/220134/6790/10051/83540/5347/26271/10635/84930/11130/10403/5810/9133/7917/201254/1164/23310/7283/25788/5892/259266/7272/675/5719/348235/63979/5518/5889/7153/51759/10592"
"GO:0003300","cardiac muscle hypertrophy",42,-0.607554278058837,-1.87826627704121,6.76509178106407e-05,0.00280199056523868,0.00226423480019287,1008,"tags=31%, list=14%, signal=27%","3720/5592/4775/9682/488/4089/29995/5465/8654/9472/2308/90523/3479"
"GO:0040012","regulation of locomotion",448,-0.379814847351738,-1.41429743269418,7.1632347424147e-05,0.00293692624439003,0.00237327373284043,2344,"tags=43%, list=32%, signal=31%","23224/4301/51057/5771/27286/6198/2241/71/8613/472/1901/89927/1021/1605/57561/585/3486/11057/4204/3675/394/23499/1399/6885/84312/889/5613/25942/4615/5362/5530/5578/1845/23411/2335/1902/5586/4088/27086/23077/382/7130/114882/58516/55294/83692/4780/6259/5286/23189/2697/1803/5587/55333/2752/59/23587/4313/10000/55604/10013/90355/57698/9448/23328/221692/23473/2152/10512/91624/196528/79834/57509/253943/55198/55171/4233/23332/22998/9314/6774/5156/196527/25836/5176/351/56034/7474/65125/1281/51571/1265/64426/6591/51742/5592/57465/10979/10253/375056/2309/9734/1012/11188/23380/6868/10371/23603/117584/9839/538/8473/4763/7057/2043/1793/411/5295/23654/3676/8065/3309/2195/1843/7114/604/5728/57522/3480/5523/3091/5747/102/146057/6091/8874/57580/9231/161742/11221/2890/10769/26060/284361/94241/7168/3371/2013/83700/284/9439/5154/3908/23236/10795/653464/7018/23768/27/90627/90/90102/1009/26585/378938/23213/2252/55140/5793/8503/1992/23122/3912/3554/9079/7049/80312/673/4208/6347/4249/324/22902/4286/3910/23143/3082/171024/1634/9863/79846/5919/3479"
"GO:0001503","ossification",182,-0.450546368600362,-1.63578802976284,7.43339968624611e-05,0.0030172169326473,0.00243815509708873,2052,"tags=40%, list=28%, signal=29%","5530/57003/57560/3572/3516/22856/4088/2132/7130/3399/7071/2697/5587/4087/23051/2274/170506/4077/4313/10140/4086/1462/3481/1278/144165/4325/29072/23353/55603/196527/25836/1432/7474/6591/169200/10979/6272/4763/2131/1836/55589/5728/3091/5747/7189/23317/5608/5087/847/4089/133522/4093/92/3371/51232/4664/2355/90/1009/26585/6261/2737/1290/4665/9923/7290/4208/861/1301/3082/27152/9249/3479"
"GO:0003206","cardiac chamber morphogenesis",46,-0.629194461948746,-1.98636031484406,7.56549965843598e-05,0.00304043199144472,0.00245691474056139,802,"tags=30%, list=11%, signal=27%","3091/6091/4089/79810/7168/90/8701/7049/4208/1301/6659/7139/7135/9249"
"GO:0120039","plasma membrane bounded cell projection morphogenesis",253,-0.421841212359331,-1.55176517391508,7.72725774371257e-05,0.00307499403742444,0.00248484366660561,1642,"tags=36%, list=23%, signal=29%","23022/170506/1123/9706/23230/10013/3672/8301/57698/9448/221692/123016/144165/1523/10512/91624/55740/10006/64689/351/7474/5592/57465/57498/10939/23334/4734/23380/6868/10371/23603/538/2131/2043/257194/56963/80208/23654/3676/23032/57520/5728/3480/23607/5747/6091/8874/2534/23345/23181/4089/22871/729920/23390/2258/26037/65981/23767/3908/91137/57154/59277/6498/1385/23327/23768/57609/1009/323/4649/29904/4983/2737/4660/23011/23122/473/23303/23043/80312/673/53335/84665/22902/26115/8609/10152/55364/8239/9201"
"GO:0002181","cytoplasmic translation",151,0.297467815454043,1.55993108223769,8.01992785691022e-05,0.00316047448264064,0.00255391877385102,1679,"tags=42%, list=23%, signal=33%","8894/6203/2197/7311/6169/6158/6187/3921/6146/6181/8663/11224/6155/8666/7458/3184/6218/8893/26986/1973/24140/6157/6167/6137/1936/6135/8661/54505/6209/6229/8662/6139/6217/6124/28985/4736/6206/6201/6143/8562/1983/6231/8665/4733/6202/25873/4904/6175/200916/6193/85451/6204/9045/8531/8891/6132/6233/6235/7884/6207/27335/6164/6152"
"GO:0048858","cell projection morphogenesis",255,-0.418004674214654,-1.53867061003737,8.1866551578866e-05,0.00319515704671747,0.00258194508825654,1642,"tags=35%, list=23%, signal=28%","23022/170506/1123/9706/23230/10013/3672/8301/57698/9448/221692/123016/144165/1523/10512/91624/55740/10006/64689/351/7474/5592/57465/57498/10939/23334/4734/23380/6868/10371/23603/538/2131/2043/257194/56963/80208/23654/3676/23032/57520/5728/3480/23607/5747/6091/8874/2534/23345/23181/4089/22871/729920/23390/2258/26037/65981/23767/3908/91137/57154/59277/6498/1385/23327/23768/57609/1009/323/4649/29904/4983/2737/4660/23011/23122/473/23303/23043/80312/673/53335/84665/22902/26115/8609/10152/55364/8239/9201"
"GO:0090307","mitotic spindle assembly",56,0.432231908392562,1.9818450615518,8.27156301349726e-05,0.00319754993064623,0.00258387873183533,784,"tags=36%, list=11%, signal=32%","2316/55143/991/4605/22974/29128/3837/9212/5347/9493/9371/29127/5119/332/3832/56992/9055/79884/24137/4751"
"GO:0007076","mitotic chromosome condensation",14,0.73992602210256,2.35622150718094,8.35786587977877e-05,0.00320043184962472,0.0025862075552523,1273,"tags=79%, list=18%, signal=65%","113130/23397/9918/10051/5347/51203/387893/5119/23310/64151/10592"
"GO:0003205","cardiac chamber development",66,-0.576982780517607,-1.90734935495759,8.50260292489422e-05,0.00322542666094819,0.0026064053825844,829,"tags=30%, list=11%, signal=27%","3480/3091/6091/27031/4089/79810/7168/90/639/10818/3340/8701/7049/4208/1301/11174/6659/7139/7135/9249"
"GO:0014902","myotube differentiation",45,-0.631120808083625,-1.97535202257099,8.64244134240925e-05,0.00324811753785548,0.0026247414447317,1232,"tags=38%, list=17%, signal=32%","1432/9734/50804/6272/55909/1793/80208/8038/221662/101929726/30816/4627/85461/6261/4208/11096/3479"
"GO:0008608","attachment of spindle microtubules to kinetochore",43,0.458621721004785,1.93806697165791,9.5616603765528e-05,0.00356062196958053,0.00287727027844892,568,"tags=40%, list=8%, signal=37%","55143/891/1062/221150/79980/55055/9212/90417/220134/57405/1894/83540/29127/147841/10403/983/332"
"GO:0051783","regulation of nuclear division",83,0.352321610221736,1.75754650101896,9.98795101807494e-05,0.00368555392566965,0.00297822539448053,568,"tags=37%, list=8%, signal=35%","55143/991/54998/891/1111/5300/10459/11065/221150/55055/9212/4288/220134/1063/6790/57405/83540/5347/26271/23636/79866/10635/11130/51203/147841/4085/10403/5810/699/701/332"
"GO:0006029","proteoglycan metabolic process",41,-0.625273797996968,-1.91963048408659,0.000103987732990611,0.00380257845233236,0.0030727906685514,1982,"tags=56%, list=27%, signal=41%","22856/2132/2990/6487/64132/3073/55454/2137/9917/6934/9653/2131/11046/55501/29940/284/92126/3340/23213/9394/1301/138050/3479"
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation",57,-0.597009272291309,-1.94188861725524,0.000105977888196148,0.00384075221596574,0.00310363815431575,1364,"tags=33%, list=19%, signal=27%","51704/10006/7251/351/83666/6868/2043/253260/2534/284/5154/10464/90/26585/3600/2252/2674/50507/3479"
"GO:0090201","negative regulation of release of cytochrome c from mitochondria",14,-0.828544840820307,-2.09223130979455,0.000108981860565641,0.00391466700916757,0.00316336728013541,50,"tags=14%, list=1%, signal=14%","3082/3479"
"GO:0090199","regulation of release of cytochrome c from mitochondria",23,-0.741606951339428,-2.07253517646555,0.000110508092009131,0.00393466969706196,0.0031795310683329,50,"tags=9%, list=1%, signal=9%","3082/3479"
"GO:0051984","positive regulation of chromosome segregation",24,0.599041366297881,2.19411212988892,0.000121731351385582,0.00429658743716588,0.00347198984821485,568,"tags=50%, list=8%, signal=46%","990/55143/891/221150/23397/9918/9212/54892/220134/10051/983/332"
"GO:0010613","positive regulation of cardiac muscle hypertrophy",16,-0.805743386618981,-2.0776470720762,0.000126929888511858,0.00430286205422038,0.00347706024583465,120,"tags=19%, list=2%, signal=18%","8654/9472/3479"
"GO:0014742","positive regulation of muscle hypertrophy",16,-0.805743386618981,-2.0776470720762,0.000126929888511858,0.00430286205422038,0.00347706024583465,120,"tags=19%, list=2%, signal=18%","8654/9472/3479"
"GO:0014743","regulation of muscle hypertrophy",33,-0.695916205770728,-2.07288663555041,0.00012439135494018,0.00430286205422038,0.00347706024583465,619,"tags=24%, list=9%, signal=22%","4089/29995/5465/8654/9472/2308/90523/3479"
"GO:0009994","oocyte differentiation",27,-0.718484292484059,-2.06471396632158,0.000128882024051505,0.00430286205422038,0.00347706024583465,356,"tags=22%, list=5%, signal=21%","79670/22933/64848/8654/8085/3479"
"GO:0048599","oocyte development",27,-0.718484292484059,-2.06471396632158,0.000128882024051505,0.00430286205422038,0.00347706024583465,356,"tags=22%, list=5%, signal=21%","79670/22933/64848/8654/8085/3479"
"GO:0045132","meiotic chromosome segregation",45,0.449455335600949,1.95400197387277,0.000129329679875557,0.00430286205422038,0.00347706024583465,454,"tags=33%, list=6%, signal=31%","55706/9134/9232/2177/221150/23397/220134/6790/10051/83540/5347/26271/11130/10403/9133"
"GO:0007088","regulation of mitotic nuclear division",75,0.364368279894142,1.76514407431258,0.000126330558338626,0.00430286205422038,0.00347706024583465,568,"tags=39%, list=8%, signal=36%","55143/991/54998/891/1111/5300/10459/11065/221150/55055/9212/4288/220134/1063/6790/57405/83540/5347/26271/23636/79866/11130/51203/147841/4085/10403/699/701/332"
"GO:0033108","mitochondrial respiratory chain complex assembly",92,0.331272479783044,1.68227336536065,0.000134463267295675,0.0044085178415338,0.00356243865982529,1981,"tags=54%, list=27%, signal=40%","91942/25915/116228/4728/7386/4708/84300/4716/2395/64756/25994/126328/4694/29090/374291/647087/90871/1347/10063/4535/4700/4715/100131801/4714/84334/4538/54539/79133/51079/90639/28958/4707/51241/4718/4709/4540/6341/4724/57226/55967/4541/84987/55245/54949/29078/57001/25813/4696/4717/4706"
"GO:0000725","recombinational repair",128,0.302333569420145,1.60022617660624,0.000134677559090956,0.0044085178415338,0.00356243865982529,1236,"tags=34%, list=17%, signal=29%","2237/84515/8318/1111/51149/5531/51659/10459/4174/29128/10856/672/4173/5347/55010/55317/10635/4175/387893/6117/641/6119/375757/9025/55159/2521/2187/10721/4176/708/64710/79035/8914/25788/4172/5892/675/23028/83695/86/1108/63979/5889/7979"
"GO:0016126","sterol biosynthetic process",38,0.494093151131491,2.03302099150906,0.000138540152698466,0.00449188575605276,0.00362980667155779,450,"tags=32%, list=6%, signal=30%","3638/10682/51700/1718/4047/3837/50814/1717/2224/2246/6713/11161"
"GO:2000145","regulation of cell motility",437,-0.381016913590073,-1.4172333980273,0.000139437695309842,0.00449188575605276,0.00362980667155779,2302,"tags=42%, list=32%, signal=31%","27286/6198/2241/71/8613/472/1901/89927/1021/1605/585/3486/11057/4204/3675/394/23499/1399/6885/84312/889/5613/25942/4615/5362/5530/5578/1845/23411/2335/1902/5586/4088/27086/382/7130/114882/58516/55294/83692/4780/5286/23189/2697/1803/5587/55333/2752/59/23587/4313/10000/55604/10013/90355/57698/9448/23328/221692/23473/2152/10512/91624/196528/79834/57509/253943/55198/55171/4233/23332/22998/9314/6774/5156/196527/25836/5176/351/56034/7474/65125/1281/51571/1265/64426/6591/51742/5592/57465/10979/10253/375056/2309/9734/1012/11188/23380/6868/10371/23603/117584/9839/538/8473/4763/7057/2043/1793/411/5295/23654/3676/8065/3309/2195/1843/7114/604/5728/57522/3480/5523/3091/5747/102/146057/6091/8874/57580/9231/161742/11221/10769/26060/284361/94241/7168/3371/2013/83700/284/9439/5154/3908/23236/10795/653464/7018/23768/27/90627/90/90102/1009/26585/378938/23213/2252/55140/5793/8503/1992/23122/3912/3554/9079/7049/80312/673/4208/6347/4249/324/22902/4286/3910/23143/3082/171024/1634/9863/79846/5919/3479"
"GO:0014896","muscle hypertrophy",43,-0.603448962266847,-1.87301983416982,0.00014279472123938,0.00452815448055191,0.00365911473175912,1008,"tags=30%, list=14%, signal=26%","3720/5592/4775/9682/488/4089/29995/5465/8654/9472/2308/90523/3479"
"GO:0014897","striated muscle hypertrophy",43,-0.603448962266847,-1.87301983416982,0.00014279472123938,0.00452815448055191,0.00365911473175912,1008,"tags=30%, list=14%, signal=26%","3720/5592/4775/9682/488/4089/29995/5465/8654/9472/2308/90523/3479"
"GO:0051149","positive regulation of muscle cell differentiation",26,-0.727464115350923,-2.08437301900516,0.000153489764410822,0.00482957328483354,0.00390268548269377,476,"tags=23%, list=7%, signal=22%","3908/8554/3912/4208/9472/3479"
"GO:0097421","liver regeneration",14,0.720379194468824,2.29397656067008,0.000156690080522585,0.00485500028123031,0.00392323255048914,471,"tags=43%, list=7%, signal=40%","595/8140/7298/5111/6790/2146"
"GO:0006754","ATP biosynthetic process",82,0.34666607140111,1.72285634128692,0.000156136082658052,0.00485500028123031,0.00392323255048914,1597,"tags=41%, list=22%, signal=33%","4537/4728/2023/4708/4716/9556/521/126328/4694/374291/4726/9551/514/4535/4700/4715/10632/93974/522/4714/4538/54539/51079/84833/30968/4508/516/4701/4707/134145/4718/10476/4709/4540"
"GO:0046622","positive regulation of organ growth",18,-0.766213489190135,-2.02862113630115,0.000171727155306909,0.00528061002568744,0.00426715961671712,217,"tags=22%, list=3%, signal=22%","7049/4208/9472/3479"
"GO:0009145","purine nucleoside triphosphate biosynthetic process",88,0.341286965696944,1.76378928610704,0.000175297673628463,0.00534987411472127,0.00432313059775456,1597,"tags=41%, list=22%, signal=32%","4537/4728/2023/4708/4716/9556/521/126328/4694/4831/374291/4726/9551/514/4535/4700/4715/10632/93974/4830/522/4714/4538/54539/51079/84833/30968/4508/516/4701/4707/134145/4718/10476/4709/4540"
"GO:0051299","centrosome separation",13,0.73679578060029,2.28985832107618,0.000181532458580333,0.00549880783117591,0.0044434810756977,784,"tags=69%, list=11%, signal=62%","1111/5902/6790/23636/9371/3832/56992/79884/4751"
"GO:0048477","oogenesis",41,-0.613756533698691,-1.88427174730427,0.000188487168947775,0.00566718087969644,0.0045795401048052,356,"tags=15%, list=5%, signal=14%","79670/22933/64848/8654/8085/3479"
"GO:1903409","reactive oxygen species biosynthetic process",21,-0.710873724986369,-1.93995668943221,0.000201286487057152,0.00599573181736297,0.00484503581201048,1148,"tags=48%, list=16%, signal=40%","2309/255027/8729/2534/1182/22/5465/6526/10060/50507"
